,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
732,-73.51018,-72.18542,-79.93713,-80.13487,-62.16154,-72.58591,-62.92478,-66.9982,62.694706439971924,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.182502543234996,16.382502543234995
733,-79.48186,-76.78228,-77.16456,-83.01881,-62.55193,-74.93965,-65.7165,-65.98476,62.78051471710205,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.204883011190233,16.404883011190233
734,-76.70987,-72.88042,-80.10794,-77.81696,-62.27961,-71.77438,-68.40447,-67.66285,62.865912437438965,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.227263479145474,16.427263479145473
735,-73.7553,-69.93102,-90.79182,-75.59116,-61.96344,-69.46286,-65.77086,-71.83687,62.953951835632324,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.24964394710071,16.44964394710071
736,-74.97408,-69.51621,-84.34689,-76.7105,-62.97618,-69.71867,-62.84647,-69.91071,63.04161548614502,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.272024415055952,16.47202441505595
737,-78.29967,-71.11061,-80.35229,-79.75123,-64.04543,-71.52739,-62.59447,-66.57613,63.12917685508728,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.29440488301119,16.49440488301119
738,-75.57818,-72.3498,-83.47765,-85.00826,-63.14004,-70.27289,-64.68053,-65.21465,63.21353816986084,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.31678535096643,16.51678535096643
739,-73.31374,-71.62074,-100.04281,-78.29041,-61.18713,-67.34792,-65.03232,-64.0157,63.299903869628906,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.339165818921668,16.539165818921667
740,-75.55436,-70.54858,-80.36748,-73.66411,-60.28843,-66.27747,-63.78034,-62.60828,63.386937856674194,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.36154628687691,16.561546286876908
741,-79.24379,-70.15788,-78.14401,-73.93917,-61.18841,-67.92436,-63.77137,-63.47003,63.47533416748047,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.383926754832146,16.583926754832145
742,-77.09544,-70.51918,-78.7862,-77.05226,-63.5142,-71.6295,-64.25472,-65.93161,63.56057572364807,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.406307222787387,16.606307222787386
743,-75.22984,-71.05325,-82.63564,-80.55623,-66.89444,-76.68869,-64.36224,-68.68047,63.64667820930481,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.428687690742624,16.628687690742623
744,-75.79964,-71.11623,-87.15062,-93.9949,-74.03139,-81.98528,-63.30206,-68.59715,63.73239278793335,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.451068158697865,16.651068158697864
745,-77.05369,-71.13979,-87.13775,-89.94849,-83.78124,-86.9415,-63.07002,-68.80814,63.81847143173218,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.473448626653102,16.6734486266531
746,-76.10708,-71.32268,-86.29942,-86.7263,-74.62054,-84.25795,-63.06719,-71.35697,63.9049506187439,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.495829094608343,16.695829094608342
747,-77.94778,-71.35221,-83.72958,-93.21898,-67.71217,-74.01817,-61.52238,-69.31288,63.990978717803955,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.51820956256358,16.71820956256358
748,-78.12881,-70.8121,-84.75558,-81.04616,-64.07708,-69.10204,-61.12814,-67.89136,64.07822108268738,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.54059003051882,16.74059003051882
749,-74.24679,-71.18941,-95.43707,-77.14148,-62.61097,-67.16802,-62.48063,-68.18831,64.16593718528748,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.56297049847406,16.762970498474058
750,-73.53262,-72.42123,-85.40774,-77.36529,-63.25766,-67.66943,-63.38364,-71.46497,64.25155520439148,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.5853509664293,16.7853509664293
751,-76.44408,-72.66378,-81.22963,-81.11181,-64.25414,-68.11571,-62.40987,-71.40859,64.33584213256836,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.607731434384537,16.807731434384536
752,-78.809,-71.33238,-80.23772,-89.61838,-64.58744,-66.9577,-61.60213,-71.07394,64.42142105102539,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.630111902339777,16.830111902339777
753,-74.17399,-71.13875,-85.492,-85.33952,-63.45438,-65.47983,-62.20383,-73.88783,64.50727868080139,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.652492370295015,16.852492370295014
754,-74.02091,-72.40247,-89.32587,-77.04419,-62.36124,-63.43661,-62.30868,-70.99783,64.59378790855408,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.674872838250256,16.874872838250255
755,-79.39497,-72.38976,-79.10638,-75.39024,-62.28012,-62.69456,-61.89415,-68.74606,64.67976021766663,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.697253306205493,16.897253306205492
756,-75.4296,-72.00265,-77.96049,-82.939,-62.0865,-62.18026,-62.64854,-72.96182,64.76611256599426,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.719633774160734,16.919633774160733
757,-71.36066,-72.24534,-83.55594,-79.87959,-62.3535,-61.9114,-63.71235,-79.87514,64.85287046432495,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.74201424211597,16.94201424211597
758,-72.32338,-73.54629,-82.98549,-71.61062,-64.29734,-62.86193,-62.94089,-66.58331,64.93894505500793,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.764394710071212,16.96439471007121
759,-79.00446,-73.43013,-78.11546,-71.11211,-66.3018,-66.40781,-61.41033,-63.21669,65.02639269828796,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.78677517802645,16.98677517802645
760,-80.88767,-72.10675,-80.00282,-75.85005,-66.01811,-70.97948,-61.23521,-62.91489,65.11230373382568,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.80915564598169,17.00915564598169
761,-75.78655,-71.15311,-86.25589,-90.89781,-65.7449,-72.77399,-62.50257,-65.81899,65.19874262809753,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.831536113936927,17.031536113936927
762,-75.7664,-71.25707,-86.34552,-81.60434,-66.18317,-74.40663,-63.50339,-70.10692,65.28383684158325,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.853916581892168,17.053916581892167
763,-78.86525,-71.86087,-81.58297,-77.29492,-65.44608,-74.51256,-63.25325,-67.61128,65.36838793754578,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.876297049847405,17.076297049847405
764,-76.20514,-71.76769,-84.03058,-78.6007,-63.3098,-70.28018,-63.21456,-66.1466,65.45397567749023,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.898677517802646,17.098677517802646
765,-73.17944,-71.63244,-95.84151,-86.21463,-61.25647,-66.29574,-63.69196,-66.8642,65.53977179527283,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.921057985757884,17.121057985757883
766,-74.42093,-71.29997,-85.22486,-79.85869,-60.59327,-64.6131,-64.0041,-66.09561,65.6257221698761,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.943438453713124,17.143438453713124
767,-77.87351,-71.39922,-81.79063,-75.06134,-61.05699,-64.56107,-64.31036,-66.04591,65.70848631858826,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.96581892166836,17.16581892166836
768,-76.2309,-72.07753,-84.17921,-76.06463,-62.16925,-65.37053,-64.25739,-68.17442,65.7936360836029,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,18.9881993896236,17.1881993896236
769,-74.58936,-71.47243,-88.87968,-80.05089,-63.38339,-65.78142,-63.58508,-71.70702,65.88114714622498,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.01057985757884,17.21057985757884
770,-76.08502,-70.68296,-84.7886,-86.6657,-64.94117,-66.02652,-63.56456,-67.53856,65.96671295166016,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.032960325534077,17.232960325534076
771,-77.32358,-70.10916,-81.10211,-86.90638,-66.06593,-65.89466,-65.10056,-65.63226,66.05025434494019,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.055340793489318,17.255340793489317
772,-75.2865,-70.41496,-83.44093,-78.2509,-66.55924,-65.70831,-66.01966,-67.95766,66.13532662391663,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.077721261444555,17.277721261444555
773,-75.01649,-71.21664,-92.93256,-76.05045,-67.31393,-66.25584,-65.04185,-79.328,66.2194242477417,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.100101729399796,17.300101729399795
774,-77.15324,-70.87056,-83.83174,-79.55182,-68.95534,-66.90009,-64.68724,-74.35042,66.3037519454956,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.122482197355033,17.322482197355033
775,-77.18673,-70.29903,-82.28398,-89.34924,-72.9479,-67.69419,-65.94728,-68.02931,66.38874053955078,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.144862665310274,17.344862665310274
776,-76.27615,-69.59414,-84.47744,-77.3277,-72.29939,-70.86894,-66.59685,-67.73098,66.47316408157349,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.16724313326551,17.36724313326551
777,-76.50734,-69.9959,-82.41557,-74.7361,-69.16421,-77.6275,-65.45301,-71.96841,66.55623817443848,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.189623601220752,17.38962360122075
778,-76.92652,-70.71332,-79.49147,-76.36294,-68.43214,-88.54503,-64.59241,-73.19329,66.6428005695343,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.21200406917599,17.41200406917599
779,-76.14413,-71.43279,-80.83826,-81.21396,-69.24502,-83.62752,-64.83971,-69.02287,66.72676372528076,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.23438453713123,17.43438453713123
780,-75.43617,-70.76946,-84.13238,-92.74802,-68.96136,-79.24696,-64.07688,-68.17857,66.81237745285034,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.256765005086468,17.456765005086467
781,-76.79533,-69.67653,-94.18169,-77.21879,-67.26124,-75.12537,-62.57951,-67.52619,66.89797806739807,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.27914547304171,17.479145473041708
782,-76.22095,-69.67692,-84.37368,-74.21208,-66.33511,-71.00975,-62.62903,-66.16806,66.98536682128906,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.301525940996946,17.501525940996945
783,-74.53859,-70.89787,-82.76639,-77.36519,-67.41084,-70.62611,-64.36093,-66.42512,67.07304358482361,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.323906408952187,17.523906408952186
784,-75.11008,-71.50151,-85.79146,-88.81989,-71.15482,-74.30725,-65.15201,-68.58982,67.15742683410645,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.346286876907424,17.546286876907423
785,-76.9101,-70.3746,-92.10804,-87.63398,-75.34552,-81.11031,-63.77174,-68.78271,67.24315595626831,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.368667344862665,17.568667344862664
786,-76.88729,-70.49947,-86.72377,-86.48162,-86.01221,-87.47961,-62.66919,-68.00507,67.33031487464905,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.391047812817902,17.5910478128179
787,-76.28938,-71.81363,-88.14668,-86.07011,-81.70695,-87.10597,-63.34192,-69.80415,67.41699433326721,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.413428280773143,17.613428280773142
788,-76.97065,-71.0703,-86.86524,-91.83634,-74.73804,-86.47771,-62.85672,-69.75858,67.50122904777527,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.43580874872838,17.63580874872838
789,-78.53435,-69.92156,-83.53193,-85.51118,-70.36537,-77.92802,-62.04705,-66.23917,67.58681440353394,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.45818921668362,17.65818921668362
790,-75.83062,-72.17258,-84.51994,-78.82954,-66.18681,-71.4001,-62.73313,-66.20742,67.67144417762756,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.48056968463886,17.680569684638858
791,-74.96141,-75.00578,-91.84068,-77.68886,-63.69211,-67.30759,-64.25778,-71.43597,67.7558765411377,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.5029501525941,17.7029501525941
792,-76.72698,-70.95949,-88.76433,-82.98695,-62.49672,-66.28934,-64.03319,-75.20519,67.83905029296875,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.525330620549337,17.725330620549336
793,-77.50378,-68.90495,-83.10715,-100.56986,-61.62257,-66.06718,-62.84225,-67.99807,67.92430710792542,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.547711088504578,17.747711088504577
794,-75.0196,-70.73067,-84.92236,-84.64732,-59.92123,-65.3222,-63.4362,-68.33774,68.00999999046326,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.570091556459815,17.770091556459814
795,-75.20527,-74.68173,-84.08436,-78.4341,-58.10179,-62.76121,-64.31487,-79.8432,68.09450721740723,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.592472024415056,17.792472024415055
796,-78.28725,-69.80402,-80.92171,-79.40475,-56.40434,-60.27173,-62.90739,-71.43353,68.17902112007141,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.614852492370293,17.814852492370292
797,-76.13226,-67.45304,-82.28504,-95.85077,-54.80711,-58.43561,-61.8535,-66.51225,68.26627492904663,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.637232960325534,17.837232960325533
798,-73.81132,-68.02563,-98.55577,-78.4686,-53.5755,-57.62543,-62.96259,-67.55363,68.35391640663147,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.65961342828077,17.85961342828077
799,-74.23294,-71.37744,-79.78795,-72.55886,-52.65988,-57.25882,-64.82606,-69.55765,68.4420096874237,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.681993896236012,17.88199389623601
800,-75.57645,-72.73154,-76.26059,-71.88021,-52.68412,-57.32957,-65.16795,-70.76092,68.52543568611145,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.70437436419125,17.90437436419125
801,-75.78393,-71.29897,-78.5554,-76.40521,-53.67289,-57.9349,-64.74856,-74.03284,68.61205410957336,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.72675483214649,17.92675483214649
802,-75.35125,-69.50941,-90.9706,-95.68219,-54.81611,-58.76747,-64.74561,-93.76691,68.69779801368713,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.749135300101727,17.949135300101727
803,-75.60816,-68.64475,-83.15792,-77.34853,-55.4604,-59.22591,-64.92588,-71.24275,68.78510785102844,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.771515768056968,17.971515768056967
804,-74.47054,-69.62573,-77.32526,-74.79265,-55.767,-59.11438,-64.15383,-66.60114,68.8681092262268,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.793896236012205,17.993896236012205
805,-74.53194,-72.62197,-77.00146,-75.84739,-56.30294,-58.83083,-63.15856,-67.42654,68.95550966262817,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.816276703967446,18.016276703967446
806,-77.93525,-72.51707,-80.58318,-82.45428,-56.58727,-58.86294,-63.4616,-76.40344,69.04361081123352,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.838657171922684,18.038657171922683
807,-79.37784,-69.87372,-98.6302,-85.56802,-56.57115,-59.03292,-64.38018,-68.97509,69.12872910499573,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.861037639877924,18.061037639877924
808,-74.57029,-69.79469,-86.17347,-79.01611,-56.22861,-59.04084,-64.45511,-63.89177,69.21167635917664,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.88341810783316,18.08341810783316
809,-73.06248,-72.63544,-81.56124,-77.9461,-56.05389,-58.79881,-62.60406,-63.35464,69.29451417922974,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.905798575788403,18.105798575788402
810,-75.59574,-72.96259,-82.55589,-81.1847,-56.39449,-58.71285,-62.12835,-66.87518,69.38281035423279,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.92817904374364,18.12817904374364
811,-82.16727,-69.62331,-86.51482,-89.2107,-57.02047,-58.96718,-63.06746,-71.29768,69.4684989452362,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.95055951169888,18.15055951169888
812,-76.97834,-69.47738,-90.41614,-92.82521,-57.606,-59.49018,-64.83483,-68.09162,69.55168914794922,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.972939979654118,18.172939979654117
813,-74.14782,-71.48038,-87.95245,-87.42607,-57.89941,-60.16986,-64.16563,-67.014,69.63605093955994,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,19.99532044760936,18.195320447609358
814,-75.25887,-72.98824,-87.65554,-87.02377,-58.25817,-60.7453,-62.60517,-68.14732,69.72023916244507,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.017700915564596,18.217700915564595
815,-79.95792,-69.89474,-83.69082,-97.25374,-58.25233,-61.04696,-62.84904,-68.01881,69.80505228042603,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.040081383519837,18.240081383519836
816,-76.69341,-69.4792,-85.12668,-95.05561,-57.5579,-60.75339,-64.06541,-67.07408,69.89058828353882,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.062461851475074,18.262461851475074
817,-75.00099,-72.41455,-88.2231,-82.88953,-56.51522,-60.1479,-64.10268,-70.2659,69.97618269920349,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.084842319430315,18.284842319430314
818,-78.21648,-73.19952,-83.80733,-80.6776,-55.87856,-59.42806,-63.08562,-75.48264,70.06422543525696,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.107222787385552,18.30722278738555
819,-81.54449,-69.30063,-80.90679,-82.98045,-55.95241,-59.26873,-62.73068,-67.42465,70.15068864822388,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.129603255340793,18.329603255340793
820,-75.90022,-68.80984,-82.08969,-92.73344,-57.01452,-60.31106,-62.70364,-65.04705,70.23607659339905,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.15198372329603,18.35198372329603
821,-74.85593,-70.53257,-87.37343,-89.6171,-59.10054,-62.66512,-62.77423,-66.36626,70.3243978023529,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.17436419125127,18.37436419125127
822,-76.92818,-71.87206,-90.48993,-89.71976,-61.98116,-66.38596,-62.93311,-71.0079,70.41252660751343,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.19674465920651,18.396744659206508
823,-77.9112,-71.0715,-84.27587,-87.39473,-64.49416,-67.77162,-63.1777,-69.44393,70.4982602596283,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.21912512716175,18.41912512716175
824,-75.36726,-70.61642,-88.28494,-95.80786,-63.80419,-65.77376,-63.01582,-66.81266,70.58155727386475,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.241505595116987,18.441505595116986
825,-75.89818,-71.23364,-97.17049,-86.67957,-60.362,-62.24018,-62.45098,-69.11824,70.66612076759338,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.263886063072228,18.463886063072227
826,-79.07792,-70.3213,-85.7281,-79.86407,-57.77859,-59.81693,-62.91924,-73.24476,70.75134515762329,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.286266531027465,18.486266531027464
827,-77.49176,-70.28526,-81.14975,-79.84079,-56.67751,-58.7539,-64.07558,-68.94458,70.83595848083496,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.308646998982706,18.508646998982705
828,-74.8493,-71.37691,-81.6514,-82.91485,-57.39667,-59.07994,-63.78111,-67.60427,70.92014145851135,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.331027466937943,18.531027466937942
829,-75.63187,-71.7605,-87.58997,-91.99285,-59.81359,-61.09967,-62.73891,-69.25123,71.00488686561584,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.353407934893184,18.553407934893183
830,-78.20948,-70.6396,-93.71794,-91.83418,-62.97865,-64.52098,-63.28637,-69.62852,71.0943353176117,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.37578840284842,18.57578840284842
831,-76.71267,-70.65235,-86.54011,-86.02679,-62.24801,-64.74417,-63.89247,-66.99385,71.17875790596008,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.398168870803662,18.59816887080366
832,-76.72527,-71.9228,-90.64021,-87.39943,-58.72463,-61.11687,-62.74805,-67.74026,71.26182651519775,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.4205493387589,18.6205493387589
833,-78.01855,-70.44764,-90.11961,-95.7121,-55.45679,-57.54927,-62.05771,-69.81291,71.3465576171875,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.44292980671414,18.64292980671414
834,-75.41903,-69.3932,-84.01808,-84.47041,-53.52237,-55.854,-64.09717,-67.09818,71.43260502815247,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.465310274669378,18.665310274669377
835,-74.23797,-71.70188,-85.90691,-84.0944,-53.05527,-55.79678,-65.27425,-65.39859,71.51893758773804,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.48769074262462,18.687690742624618
836,-75.74567,-74.29767,-95.64294,-102.23141,-53.48797,-56.75789,-62.49746,-67.72865,71.60346341133118,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.510071210579856,18.710071210579855
837,-81.09521,-70.55311,-93.73113,-87.48286,-54.71431,-58.32188,-60.93636,-72.62032,71.6884777545929,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.532451678535097,18.732451678535096
838,-77.96581,-69.01916,-90.57297,-83.55759,-56.47454,-59.58449,-61.59156,-68.16293,71.77248930931091,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.554832146490334,18.754832146490333
839,-74.74974,-71.20357,-87.91064,-81.20341,-57.39641,-59.63607,-63.50879,-65.71027,71.85758018493652,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.577212614445575,18.777212614445574
840,-78.59114,-73.23468,-83.47259,-80.83768,-55.83283,-57.93987,-63.25679,-68.50614,71.94197583198547,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.599593082400812,18.79959308240081
841,-79.43111,-69.84113,-81.57986,-87.84327,-53.935,-56.16961,-61.66353,-75.24001,72.02527976036072,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,20.621973550356053,18.821973550356052
